Account Name,NIP*
MCKEEN-BEEF SH SP. Z O.O.,9680972585
MCKEEN-BEEF,6912436032
MCKB S.A.,7261080898
MCI MANAGEMENT,8961158226
MCI CAPITAL ALTERNATYWNA SPÓŁKA INWESTYCYJNA S.A.,8992296521
MCDONALD'S POLSKA,5210088110
MCCORMICK POLSKA,5220102308
MCCAIN POLAND,7790041993
M-CARS,9442241550
MB MOTORS,5213419369
MB AEROSPACE RZESZÓW SP. Z O.O.,8133523014
MĄDEL SP. Z O.O.,8732900374
MAZOWIECKIE CENTRUM REHABILITACJI STOCER,1231194950
MAZOWIECKI SZPITAL WOJEWÓDZKI IM. ŚW. JANA PAWŁA I,8212577607
MAZOWIECKI SZPITAL SPECJALISTYCZNY IM.DR.JÓZEFA PSARSKIEGO W OSTROŁĘCE,7582010430
MAZOWIECKI SZPITAL SPECJALISTYCZNY,7962963679
MAZOWIECKI SZPITAL BRÓDNOWSKI  SP. Z O.O.,5242688913
MAZOWIECKA SPÓŁKA MLECZARSKA S.A.,7010399415
MAZOWIECKA INSTYTUCJA GOSPODARKI BUDŻETOWEJ MAZOVIA,5222967596
MAZDA MOTOR POLAND,5252803818
MAXSTAL SP. Z O.O.,6782702480
MAXGEAR,6462862549
MAXAM POLSKA SP. Z O.O.,6342565553
MAX POLAND SP. Z O.O.,5252629415
MATTEL POLAND SP. Z O.O.,1132521989
MATRIX MEDIA SP. Z O.O.,7262529917
MATPOL MICHAŁ GOŹDZICKI SP.K.,5342466879
MATIX SP. Z O.O.,5732564874
MATEXI POLSKA SP. Z O.O.,5272639865
MATEUS SP. Z O.O.,1251627027
MATERIAŁY BUDOWLANE AW WESOŁEK SP. Z O.O. SP.K.,7861591503
MAT - OIL SP. Z O.O.,7822275809
MASZOŃSKI LOGISTIC,4290069679
MASTERS,5842449648
MASTERPRESS,7391801250
MASTERMEDIA,7120155884
MASTERCHEM LOGOPLASTE,5252790932
MASTERCARD PROCESSING,5252440155
MASPEX HOLDING,5512634704
MASPEX- GMW SP. Z O.O. SP.K.,5510007647
MASPEX FOOD,5512640426
MASMAT SP. Z O.O.,5911718259
MASFALT,7350026179
MAS,6340134429
MARVIPOL DEVELOPMENT S.A.,5272726050
MARVEL,7250007863
MARTEX,6422466043
MARTES SPORT,5471791682
MARS POLSKA,7822441254
MARRODENT,9372343899
MARPOL SP. Z O.O.,5421004860
MAROL SP. Z O.O.,7822374569
MARMAX SP. Z O.O.,8191269667
MARMA POLSKIE FOLIE SP. Z O.O.,8130140614
MARMA HOLDING,8672185323
MARKBUD PRZEDSIĘBIORSTWO REMONTOWE USŁUGI-HANDEL,6441095257
MARGO H.D. KUŹMICCY SP.J.,5830008387
MARGO,8792588294
MARFLEX - M.J. MAILLIS POLAND,1131223072
MARELLI SOSNOWIEC POLAND,6442941205
MARELLI BIELSKO-BIAŁA POLAND,5472045857
MARELLI AFTERMARKET POLAND,6443035609
MARDOM PRO SP. Z O.O.,5681616548
MARDI SP. Z O.O.,7420001145
MARCOTRAN POLSKA,9691579265
MARCOPOL PRODUCENT ŚRUB,5890008528
MARCEGAGLIA POLAND,5761485249
MARBA SP.J.,9731016960
MARATHON INTERNATIONAL SP. Z O.O. SP.K.,7773092315
MARANELLO MOTORS,6342812537
MAPEI POLSKA SP. Z O.O.,5262451634
MANPOWERGROUP,5262493733
MANN+HUMMEL FT POLAND,6961413485
MANGATA HOLDING,8830000482
MAN TRUCKS SP. Z O.O.,5262851977
MAN TRUCK & BUS POLSKA,5342169325
MAN BUS,5342082736
MALTA-DECOR,7010353287
MALOW,8441849438
MALDROBUD SP. Z O.O. SP.K.,5971652742
MALBORSKIE ZAKŁADY CHEMICZNE ORGANIKA S.A.,5790006820
MAKROCHEM SP.J.,7123412123
MAKROCHEM,7123240544
MAKITA SP. Z O.O.,6291002514
MAJSTER - ATLAS KUJAWY P. ŚWIEC SP.K.,8881002580
MAHLE POLSKA,6462353144
MAHLE BEHR OSTRÓW WIELKOPOLSKI,6222788316
MAGTRANS SP. Z O.O.,6551430917
MAGO HOLDING SP. Z O.O.,5342588329
MAGO S.A.,5341136594
MAGNAPLAST,9281000805
MAGNA POLONIA S.A.,1180087290
MAGNA FORMPOL,1070002358
MAGNA CASTING POLAND SP. Z O.O.,7491884844
MAGNA CAR TOP SYSTEMS POLAND SP. Z O.O.,6462829150
MAGNA AUTOMOTIVE (POLAND),5262654857
MAG DYSTRYBUCJA,7391027750
MADEJ WRÓBEL,6482404749
MADAMA,6612236895
MACO PRODUCTIONS POLONIA,7792176987
MACO POLSKA SP. Z O.O.,6351575522
MA POLSKA,6462336513
M&A KRUPIŃSCY  SP. Z O.O.,6821767556
ŁUKPASZ SP. Z O.O.,5322054576
ŁÓDŹ JTB SP. Z O.O.,9471980675
ŁÓDZKA KOLEJ AGLOMERACYJNA,7252025842
ŁAZIENKAPLUS.PL,7831683382
LYS FUSION POLAND,5480018705
LYRECO POLSKA S.A.,5212711056
LX PANTOS POLAND,5213342879
LV BET ZAKŁADY BUKMACHERSKIE SP. Z O.O.,9542751776
LUXOTTICA POLAND SP. Z O.O.,6762187158
LUX MED ONKOLOGIA SP. Z O.O.,1132883801
LUVENA,7772337097
LUMILEDS POLAND,7640001443
LUMIKO TRADE SP. Z O.O. SP.K.,6760057316
LUMIKO,8252030306
LUGRA SP. Z O.O.,5270203721
LUFTHANSA SYSTEMS POLAND SP. Z O.O.,5832468348
LUFTHANSA GROUP BUSINESS SERVICES SP. Z O.O.,9542423724
LUDWIG CZEKOLADA SP. Z O.O.,5482531594
LUCCHINI POLAND SP. Z O.O.,1181630939
LUBFARM S.A.,9462108452
LUBELSKIE PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ S.A.,7120150496
LUBELLA FOOD,7120150734
LUBAWA,7440004276
LTG POLAND,7010710818
LTE POLSKA SP. Z O.O.,5842737933
LT PRECISION POLAND SP. Z O.O.,8961566379
LSC COMMUNICATIONS SP. Z O.O.,7010482955
LS EV POLAND SP. Z O.O.,8971848116
LS AIRPORT SERVICES S.A.,5222949523
LP BAYER GROUP SP. Z O.O.,7831755615
LOWARA VOGEL POLSKA SP. Z O.O.,6481004108
LOUIS DREYFUS COMPANY POLSKA,1180002678
LOT CREW,5223016472
LOT AIRCRAFT MAINTENANCE SERVICES SP. Z O.O.,5222946795
LOMAX PALIWA SP. Z O.O.,7123295574
LOJA POLAND SP. Z O.O.,6431765087
LOGWIN POLAND SP. Z O.O.,1230997262
LOGSTOR HOLDING SP. Z O.O.,6482682052
LOGSTOR INTERNATIONAL,5272689745
LOGISTYKA PALIWA I ENERGIA SP. Z O.O.,8291739061
LOCOTRANSSPED SP. Z O.O.W UPADŁOŚCI,7831682017
LOCONI INTERMODAL,9581650513
LOBO,8691758754
LM WIND POWER BLADES (POLAND),8561685554
LIVE NATION SP. Z O.O.,5213300869
LIUGONG DRESSTA MACHINERY,8652546835
LITPOL,8440000557
LISNER POZNAŃ,9230024807
LISEC POLSKA SP. Z O.O.,1070020600
LISALA SP. Z O.O.,5252602422
LIPTON TEAS AND INFUSIONS POLAND SP. Z O.O.,5252843663
LIONBRIDGE POLAND SP. Z O.O.,5261031189
LINPAC PACKAGING PRODUCTION SP. Z O.O.,5961065397
LINGARO SP. Z O.O.,5213364585
LINDE MATERIAL HANDLING POLSKA SP. Z O.O.,5260201904
LINDE GAZ POLSKA,6770067397
LIMAX,9231585471
LIMA,8842360418
LILIUM SP. Z O.O.,5252360901
LIGENTIA SEA-AIR-RAIL,5862040603
OWL OCEAN WORLD LINES POLAND SP. Z O.O.,5862253658
LIGENTIA POLAND,5862276582
LIEBHERR-POLSKA SP. Z O.O.,5252326577
LIDL POLSKA,7792092747
LIDL,7811897358
LIBERTY POLAND S.A.,6261015601
LIBERTY CZĘSTOCHOWA W UPADŁOŚCI,5272896355
LIBERTY CORPORATION,9820381827
LIBERTY COMMERCIAL PL,9542803378
LG INNOTEK POLAND,8971709780
LG ENERGY SOLUTION WROCŁAW SP. Z O.O.,8961550941
LG ELECTRONICS WROCŁAW,1010001065
LG ELECTRONICS MŁAWA SP. Z O.O.,5691584815
LG CNS EUROPE B.V. ODDZIAŁ W POLSCE,1010001579
LG CHEM POLAND,8971708757
LEXUS WARSZAWA - WOLA SP. Z O.O.,5252261406
LEWIATAN HOLDING,6181020505
LEWIATAN - KIELCE,6572387003
LEVIAT SP. Z O.O.,6222473191
LEVI STRAUSS POLAND,7740004961
LEVER  RABIŃSKI-DRĄG,7150200425
LESZCZYŃSKA FABRYKA POMP,6970010829
LESAFFRE POLSKA,7511343348
LEROY-MERLIN POLSKA,1130089950
LEROY-MERLIN INWESTYCJE,1230843257
LERG,8720003568
LEOPOL MEBLE POLSKA,7851797396
LEONI KABEL POLSKA,8961244256
LEMONEX,7122493266
LELLEK GLIWICE,9910287807
LEIER POLSKA,8730007409
LEIBER POLAND GMBH ODDZIAŁ W POLSCE,2050005779
LEGRAND POLSKA,8870000206
LEGO POLSKA,5261011494
LEEWRANGLER POLAND,5213845149
PRZEDSIĘBIORSTWO SAVPOL,6312652773
PRZEDSIĘBIORSTWO ROL-RYŻ,5860158849
PRZEDSIĘBIORSTWO ROLNE PROROL,8841005187
PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH LUBARTÓW,7141627101
PRZEDSIĘBIORSTWO ROBÓT DROGOWO-MOSTOWYCH SPÓŁKA,7712259264
PRZEDSIĘBIORSTWO ROBÓT CZERPALNYCH I PODWODNYCH SP. Z O.O.,5830005331
PRZEDSIĘBIORSTWO REMONTOWO-HANDLOWE BOBREK J.MAŁEK,6290005870
PRZEDSIĘBIORSTWO REMONTOWE PAK SERWIS,6652432183
PRZEDSIĘBIORSTWO PRZEWOZU TOWARÓW PKS GDAŃSK-OLIWA S.A.,5841031823
PRZEDSIĘBIORSTWO PRZETWÓRSTWA MIĘSNEGO FIRMA MARCINKOWSCY SP. Z O.O.,6981646212
PRZEDSIĘBIORSTWO PRZEMYSŁU ZIEMNIACZANEGO TRZEMESZNO SP. Z O.O.,5570002777
PRZEDSIĘBIORSTWO PRZEMYSŁU SPOŻYWCZEGO PEPEES S.A.,7181005512
PRZEDSIĘBIORSTWO PRZEMYSŁU DRZEWNEGO POLTAREX,8411002134
PRZEDSIĘBIORSTWO PRZEMYSŁU CUKIERNICZEGO GRYF,8510107528
PRZEDSIĘBIORSTWO PRZEMYSŁOWO-HANDLOWE STANDARD,7120152851
PRZEDSIĘBIORSTWO PRZEMYSŁOWO HANDLOWE STANLAB,6312268448
PRZEDSIĘBIORSTWO PRZEMYSŁOWO HANDLOWE ALKOR JACEK,7951458765
PRZEDSIĘBIORSTWO PRZEŁADUNKU PALIW PŁYNNYCH NAFTOP,5830006862
PRZEDSIĘBIORSTWO PRZEŁADUNKOWO-SKŁADOWE PORT PÓŁNOCNY SP. Z O.O.,5830008536
PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE PRO,6410007068
PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE J.R,5240102458
PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE CZEJ-DAG SP. Z O.O.,8911435422
PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE AWE,6180040032
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE  NIK-POL SP. Z O.O.,6252141938
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE MŁY,6940007389
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE MLE,7621789677
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE LAK,5270203690
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWO-USŁUGOWE,6670005161
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE TRADE-PROD,5260214166
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE MELIOREX,8440001172
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE EWA-BIS SP. Z O.O.,5210084508
PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE AGRO-TOP SP. Z O.O.,8212328809
PRZEDSIĘBIORSTWO PRODUKCYJNO-CONSULTINGOWE ADOB SP. Z O.O.,7822411342
PRZEDSIĘBIORSTWO PRODUKCYJNO ROLNE SADY DOLNE SP. Z O.O.,6141000092
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE SPE,5170199121
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE PUBLIMA LICHOTA & LICHOTA SP.K.,6611002540
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE MAR,9970095052
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE KAWIKS KAROL CHACHULSKI WINCENTY CHACHULSKI SP.J.,8310010037
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE DIA,6762129480
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE CENTRUM SP. Z O.O.,7341009661
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE,6411914696
PRZEDSIĘBIORSTWO PRODUKCYJNO- HANDLOWE PARYS SP. Z O.O.,7120152727
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE FORMIKA,5221043619
PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWE ELKABEL SZCZ,9462156557
PRZEDSIĘBIORSTWO PRODUKCYJNO - USŁUGOWO - HANDLOWE PASZ,7891002227
PRZEDSIĘBIORSTWO PRODUKCYJNO - HANDLOWO - USŁUGOWE MILLANO SP. Z O.O.,7771004608
PRZEDSIĘBIORSTWO PRODUKCYJNE POLSTYR SP. Z O.O.,8430002690
PRZEDSIĘBIORSTWO PRODUKCJI OGRODNICZEJ SIECHNICE SP. Z O.O.,9121000021
PRZEDSIĘBIORSTWO PRODUKCJI MAS BETONOWYCH BOSTA-BETON SP. Z O.O.,5241030028
PRZEDSIĘBIORSTWO PRODUKCJI LODÓW KORAL SP.J.,7370000295
PRZEDSIĘBIORSTWO PRODUKCJI FARMACEUTYCZNEJ HASCO - LEK S.A.,8951729489
PRZEDSIĘBIORSTWO OBROTU WYROBAMI HUTNICZYMI CENTROSTAL S.A.,6571031020
PRZEDSIĘBIORSTWO NAPRAW I UTRZYMANIA INFRASTRUKTURY KOLEJOWEJ W KRAKOWIE SPÓŁKA Z,6792693162
PRZEDSIĘBIORSTWO MOTORYZACYJNE POL - CAR SP. Z O.O.,7820073272
PRZEDSIĘBIORSTWO METALI NIEŻELAZNYCH BOBREK DAWID,5491826024
PRZEDSIĘBIORSTWO KOMUNIKACJI SAMOCHODOWEJ W GRODZISKU MAZ. SP. Z O.O.,5291640591
PRZEDSIĘBIORSTWO KOMUNALNE THERMA SP. Z O.O.,5470171902
PRZEDSIĘBIORSTWO KOMPLETACJI I MONTAŻU SYSTEMÓW AU,6460009129
PRZEDSIĘBIORSTWO INNOWACYJNO-WDROŻENIOWE JMB,8561679341
PRZEDSIĘBIORSTWO HANDLU ZAGRANICZNEGO SPÓŁDZIELNI,5260250127
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWO-PRODUKCYJNE „K.,8261975118
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE STACJA PALIW DU,7440004589
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE PERKOZ SPÓŁKA,8741309686
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE LARIX SP. Z O.O.,5751839378
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE DARIUSZ BOBRYK, DOROTA BOBRYK SP.J.,9552201652
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE DANEX,7632111476
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE BUDOWNICTWA ŁUC,7960069218
PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE B.J.B. SP. Z O.O.,6692127776
PRZEDSIĘBIORSTWO HANDLOWO-PROMOCYJNE AGRO-EFEKT,6221032125
PRZEDSIĘBIORSTWO HANDLOWO-PRODUKCYJNE CHEMIA - KATOWICE S.A.,9540014559
PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE WĘGLOHUT EWA,6312202969
PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE TOPAZ,8231669776
PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE KOSZAŁKA SP. Z O.O.,5891779765
PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE EUROPA KRZYSZTO,5981462457
PRZEDSIĘBIORSTWO HANDLOWO USŁUGOWE ANNDORA SP. Z O.O.,7361577457
PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWO - PRODUKCYJNE MERKURY,6762107811
PRZEDSIĘBIORSTWO HANDLOWO - USŁUGOWE JAN JAN BURKAT SP. Z O.O.,6812082617
PRZEDSIĘBIORSTWO HANDLOWO - PRODUKCYJNO - USŁUGOWE RYSTAL SP. Z O.O.,6170001875
PRZEDSIĘBIORSTWO HANDLOWE FAMIX S I G TARNOWSCY SP.J.,8131027676
PRZEDSIĘBIORSTWO FARMACEUTYCZNE LEK-AM,5311495443
PRZEDSIĘBIORSTWO FARMACEUTYCZNE JELFA S.A.,6110203055
PRZEDSIĘBIORSTWO EURO-KAS,6431626463
PRZEDSIĘBIORSTWO ENERGETYKI CIEPLNEJ - GLIWICE SP. Z O.O.,6310100822
PRZEDSIĘBIORSTWO ENERGETYCZNE W SIEDLCACH,8210006326
PRZEDSIĘBIORSTWO EL-IN SP. Z O.O.,8361007476
PRZEDSIĘBIORSTWO DYSTRYBUCJI FARMACEUTYCZNEJ SLAWE,9462409596
PRZEDSIĘBIORSTWO DROGOWO-MOSTOWE,8722175948
PRZEDSIĘBIORSTWO DROBIARSKIE DROBEX,5540311568
PRZEDSIĘBIORSTWO BUDOWY DRÓG I MOSTÓW,8220010022
PRZEDSIĘBIORSTWO BUDOWNICTWA PRZEMYSŁOWEGO CHEMOBUDOWA - KRAKÓW S.A.,6750000378
PRZEDSIĘBIORSTWO BUDOWLANO-MONTAŻOWE I PREFABRYKAC,5540236039
PRZEDSIĘBIORSTWO BUDOWLANE GRANIT SP. Z O.O.,5890014954
PRZEDSIĘBIORSTWO BUDOWLANE GÓRSKI SP. Z O.O.SPÓŁKA KOMANDYTOWO-AKCYJNA,5890008712
PRZEDSIĘBIORSTWO BUDOWLANE AMBIT SP. Z O.O.,6971997080
PRZEDSIĘBIORSTWO AGAT,7730007403
PRZEDSIEBIORSTWO HYDROMEL SP. Z O.O.,6431000947
PRZEDIĘBIORSTWO WIELOBRANŻOWE LASKOPOL HALINA DUDEK,7370005631
PRYSMIAN POLAND SP. Z O.O.,7542718708
PRYMAT,6332014478
PRUSZYŃSKI - NOWICKI SP. Z O.O.,8542143295
PRUSZYŃSKI,5342139235
PRT RADOMSKO SP. Z O.O.,7722393283
PROTEC BUDOWA PROTOTYPÓW I TECHNIKA WYTŁACZANIA SP. Z O.O.,7540333631
PROSZKOWNIA MLEKA,8891000826
PROSPERPLAST 1 SP. Z O.O.,5470200928
PROSIACZEK,9532414971
PROSEAT,5470245204
PRONAR,5430200939
PROMOTORZY TRADING SP. Z O.O. SP.K.,5242754308
PROMET SP. Z O.O.,8762178700
PROMES,5880007527
PROMEDICA24 EU SP. Z O.O. SP.J.,7010977036
PROMEDICA24 CARE TEAM DE SP. Z O.O. SP.J.,7010437564
PROMEDICA CARE SP. Z O.O.,7010265324
PROMAG,7780040905
PROMA POLAND,6443056617
PROGROUP BOARD,7772548730
PROGRES HR INTERNATIONAL SP. Z O.O.,5842736371
PROF-MET-KOL,5241003735
PROFIX SP. Z O.O.,1250020263
PROFIT DEVELOPMENT,8971760462
PROFINE POLSKA SP. Z O.O.,5561017029
PROFILE VOX SP. Z O.O. SP.K.,7772776017
PROFIL NR,6491007290
PROFI CREDIT POLSKA S.A.,5472151080
PROFARM PS,5220103756
PRODUCENCKA CENTRALA FARMACEUTYCZNA PROCEFAR,8951782288
PROCURAL SP. Z O.O.,7741008197
PROCTER AND GAMBLE POLSKA,5260211535
PROCTER AND GAMBLE OPERATIONS POLSKA,5260211587
PROCTER AND GAMBLE DS POLSKA,5213289895
PROCTER & GAMBLE HEALTH POLAND,7280132308
PRO-CARS GROUP,6460010701
PROCAM POLSKA,5821477792
PRIVATE LABEL TISSUE SP. Z O.O.,8351599133
PRIMEORE TRADING (POLSKA) SP. Z O.O.,9542765577
PRIME LABEL INVESTMENT COMPANY,7010706811
PRIMAVERA PARFUM SP. Z O.O. SP.K.,1182088810
PRIMA SOSNOWIEC COMPLEX PLASTIC SYSTEMS SP. Z O.O.,6342970578
PRICEWATERHOUSECOOPERS SERVICE DELIVERY CENTER POL,7010168638
PRICEWATERHOUSECOOPERS POLSKA AUDYT,5260210228
PRICEWATERHOUSECOOPERS POLSKA,7010051646
PRI INŻBUD  JERZY HARENDA,6220107720
PREZERO WARSZAWA,5260029173
PREZERO SERVICE POŁUDNIE SP. Z O.O.,6411005806
PREZERO SERVICE CENTRUM SP. Z O.O.,7750000516
PREZERO BAŁTYCKA ENERGIA,9512371649
PRESTIGE AUTO SP. Z O.O.,5222705175
PRESS GLASS HOLDING,5740007496
PRESS GLASS,5732931290
PREMIUM ARENA JTB,9471980505
PRECIZO,7743229749
PRATT AND WHITNEY KALISZ,6181883525
PRATT & WHITNEY TUBES SP. Z O.O.,6792835716
PPUH AUTOPART JACEK BĄK SP. Z O.O.,8172017315
PPHU WIGO J.BRZEZICKI M.GŁUSZKIEWICZ SP.J.,6790026935
PPHU PARTNER KLAMAN, LEMAŃCZYK SP.J.,5552009680
PPG INDUSTRIES POLAND SP. Z O.O.,9540007298
PPG DECO POLSKA,8951760602
PPG CIESZYN,5480075264
PPD POLAND SP. Z O.O.,9510059356
PPC SYSTEM,7811904503
POZNAŃSKA KORPORACJA BUDOWLANA PEKABEX,7770000844
POZ BRUK,7772614303
POWSZECHNA SPÓŁDZIELNIA SPOŻYWCÓW SPOŁEM W BIAŁYMSTOKU,5420000771
POULPOL SP. Z O.O.,9542816576
POSCO - PWPC,8971722409
POS SERVICE HOLLAND (PL),5871724703
POS GROUP SP. Z O.O.,1132953306
PORTWEST POLSKA SP. Z O.O.,9542598613
PORTA KMI POLAND,5850006204
PORT LOTNICZY WROCŁAW S.A.,8960006282
PORT LOTNICZY RZESZÓW-JASIONKA IM. RODZINY ULMÓW SP. Z O.O.,5170240616
PORT LOTNICZY GDAŃSK,5220010256
PORT GDAŃSKI EKSPLOATACJA,5830004774
PORT 24 SP. Z O.O.,9731008989
PORT 2000 MARCINKIEWICZ SP.J.,9730643695
PORSCHE INTER AUTO POLSKA,6461002655
PORR,5221054994
POMORSKIE PRALINKI SP. Z O.O.,5611585179
POMORSKIE CENTRUM OBSŁUGI ROLNICTWA ELEWATOR JABŁOWO SP. Z O.O.,5921981337
POMORSKIE CENTRUM MIĘSNE K&K SP. Z O.O.,5832890981
POLYNT  COMPOSITES POLAND SP. Z O.O.,6762291677
POLYCHEM SYSTEMS SP. Z O.O.,7790000830
POLWELL,9671171532
POLSOURCE,6792835633
POL-SKONE SP. Z O.O.,7120152957
POLSKIE ZAKŁADY ZBOŻOWE PZZ W KRAKOWIE S.A.,6750000059
POLSKIE ZAKŁADY ZBOŻOWE LUBELLA GMW SP. Z O.O.,5472147612
POLSKIE ZAKŁADY ZBOŻOWE SP. Z O.O.,7651003368
POLSKIE ZAKŁADY LOTNICZE,8171720432
POLSKIE TOWARZYSTWO CHEMICZNE,5251051977
POLSKIE RADIO W LIKWIDACJI,5210414265
POLSKIE PORTY LOTNICZE,5250000239
POLSKIE MŁYNY,5540314294
POLSKIE MIĘSO I WĘDLINY ŁUKOSZ,9372341127
POLSKIE LINIE LOTNICZE LOT,5220002334
POLSKIE FERMY GRUPA PRODUCENTÓW SP. Z O.O.,9910270563
POLSKI ZWIĄZEK MOTOROWY AUTOTOUR SP. Z O.O.,5260251836
POLSKI TYTOŃ,9482622620
POLSKI PRZEMYSŁ ZIEMNIACZANY POLZIEM S.A.,7770004902
POLSKI HOLDING OBRONNY,5270104539
POLSKI HOLDING HOTELOWY,5222482605
POLSKI GAZ,5252138640
POLSKI CYNK SP. Z O.O.,9121840399
POLSKA ŻEGLUGA MORSKA PP,8510205662
POLSKA ŻEGLUGA BAŁTYCKA S.A.,6710100702
POLSKA SIEĆ HANDLOWA UNIA,8132951759
POLSKA PRESS SP. Z O.O.,5220103609
POLSKA GRUPA ZBROJENIOWA,7962963627
POLSKA GRUPA WETERYNARYJNA SP. Z O.O.,8721566434
POLSKA GRUPA SW PP,8880200355
POLSKA GRUPA LOTNICZA,5223113198
POLSKA GRUPA IMPORTOWA PREMIUM,9542814382
POLSKA GRUPA ELEKTRYCZNA FORUM-RONDO,7742479533
POLSKA FEDERACJA HODOWCÓW BYDŁA I PRODUCENTÓW MLEKA,5272406693
POLSKA EKOLOGIA,5222447187
POLSKA DYSTRYBUCJA ALKOHOLI W LIKWIDACJI,7311837519
POLSKA CERAMIKA OGNIOTRWAŁA ŻARÓW,5223144767
POLSERO SP. Z O.O.,5262222448
POLSER,5440002974
POLPHARMA BIURO HANDLOWE,5252113462
POL-PETRO SP. Z O.O.,9721019833
POLONIA BEEF,7831806301
POLONEZ PLUS SP. Z O.O.,6571026504
POLON - ALFA S.A.,5540311901
POL-OIL-CORPORATION,5372431644
POLMOZBYT POŁUDNIE S.A.,6750001047
POLMOTORS,9372385461
POLMOTOR,9552264345
POLMOS ŻYRARDÓW,8381700683
POLMOS BIELSKO-BIAŁA,5470048857
POLMOR,8421506385
POLMLEK RACIĄŻ,7821014202
POLMLEK INTERNATIONAL,7011091702
POLMLEK GRUDZIĄDZ,8762444308
POLMAX,9270101000
POLMARKUS SP. Z O.O.,9691285173
POL-MAK IŁAWA SP. Z O.O.,7812015774
POLISH PHARMACIES SP. Z O.O.,5223050061
POLISH LUXURY GROUP,9721240957
POLISH AGRO,2040004117
POLIPOL MEBLE POLSKA SP. Z O.O. SP.K.,7661000963
POLINOVA POLSKA SP. Z O.O. SP.K.,7661991161
POLINDUS,6760076733
POLFOOD GROUP,5222453868
POLFARMEX S.A.,7750001711
POL-EURO SP. Z O.O.,8331367810
POLENERGIA OBRÓT,5262098617
POLENERGIA FOTOWOLTAIKA S.A.,7792508573
POL-DRÓG DRAWSKO POMORSKIE,2530033758
POLCOPPER SP. Z O.O.,7822184969
POLCHAR,8510007123
POLBUD-POMORZE SP. Z O.O.,5562351032
POLBILDING,9291854851
POLAND SMELTING TECHNOLOGIES POLST SP. Z O.O.,8862694430
POL TRADE AUTOMOTIVE SP. Z O.O.,5862286422
POL - POWER SP. Z O.O.,7772775503
POL - OSTEG,5540230798
POINT72 POLAND SP. Z O.O.,5252809904
PODOLSKI WOJCIECH,5951482047
PODMIOT ZARZĄDZAJĄCY AKTYWAMI,7011091642
PODLASKIE ZAKŁADY ZBOŻOWE S.A.,5422662269
PODLASIE S.A.,8250004049
PODHALAŃSKI SZPITAL SPECJALISTYCZNY IM. JANA PAWŁA II W NOWYM TARGU,7352178657
PMTH,8971870883
PMI SERVICE CENTER EUROPE,6751334420
PLWD,5592055798
PLUKON SIERADZ,8272305539
PLUKON AGRI POLSKA,8272316187
PLICHTA AUTO,9532532541
PLICHTA,5882381336
PLAYWAY,5213609756
PLATON SP. Z O.O.,5272397698
PLASTICS GROUP,5222652562
PLASTICA,8781728490
PLASTIC OMNIUM AUTO INERGY POLAND,9511878895
